央视频道,#genre#
CCTV5+,http://59.174.116.246:7777/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://59.174.163.252:7777/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://222.85.198.92:8000/hls/5/index.m3u8
CCTV5,http://39.105.190.112:8009/hls/5/index.m3u8
CCTV5,http://221.232.199.156:7777/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://61.240.150.5:81/hls/18/index.m3u8
CCTV5+,http://120.196.235.42:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://221.232.196.166:7777/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://61.240.150.5:81/hls/5/index.m3u8
CCTV5,http://106.44.226.206:88/hls/5/index.m3u8
CCTV5+,http://222.86.15.171:9999/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5+,http://59.175.155.147:7777/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://171.217.136.128:10001/hls/5/index.m3u8
CCTV5+,http://59.174.119.165:7777/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://221.232.196.240:7777/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://120.198.95.220:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&down=1
CCTV5,http://124.88.238.50:82/hls/5/index.m3u8
CCTV5+,http://124.88.238.50:81/hls/6/index.m3u8
CCTV5+,http://124.88.238.50:82/hls/6/index.m3u8
CCTV5,http://124.88.238.50:81/hls/5/index.m3u8
CCTV5,http://120.198.95.220:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&down=1
CCTV5,http://120.70.60.179:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://183.223.157.33:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://112.99.195.122:65000/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://122.114.131.154:4001/hls/16/index.m3u8
CCTV5+,http://221.232.199.156:7777/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://59.175.155.185:7777/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://221.232.198.212:7777/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://61.184.46.85:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://119.36.6.89:1111/hls/17/index.m3u8
CCTV5,http://119.36.6.89:1111/hls/5/index.m3u8
CCTV5,http://183.129.211.142:808/hls/3/index.m3u8
CCTV5+,http://221.226.67.66:8199/hls/14/index.m3u8
CCTV5,http://124.93.18.132:81/hls/5/index.m3u8
CCTV5+,http://124.93.18.133:81/hls/18/index.m3u8
CCTV5+,http://124.93.18.236:81/hls/18/index.m3u8
CCTV5,http://124.93.18.236:81/hls/5/index.m3u8
CCTV5,http://219.140.4.193:7777/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://124.93.18.134:81/hls/5/index.m3u8
CCTV5+,http://124.93.18.135:81/hls/18/index.m3u8
CCTV5,http://219.140.6.129:7777/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://124.93.18.132:81/hls/18/index.m3u8
CCTV5+,http://182.150.31.44:808/hls/19/index.m3u8
CCTV5+,http://124.93.18.134:81/hls/18/index.m3u8
CCTV5,http://219.139.124.61:8089/hls/5/index.m3u8
CCTV5,http://124.93.18.133:81/hls/5/index.m3u8
CCTV5,http://124.93.18.135:81/hls/5/index.m3u8
CCTV5,http://122.226.23.150:8888/hls/5/index.m3u8
CCTV5,http://221.232.198.212:7777/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://59.174.163.252:7777/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://120.196.235.42:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://171.127.97.162:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://221.232.196.166:7777/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://112.123.243.37:50085/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://221.232.196.240:7777/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://61.184.46.85:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://153.0.171.163:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://180.173.154.233:7777/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://112.123.243.37:50085/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://59.174.117.160:7777/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://180.165.12.42:50001/tsfile/live/0001_5.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://59.174.117.160:7777/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://59.175.155.147:7777/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://219.140.4.193:7777/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://171.117.87.9:9003/hls/5/index.m3u8
CCTV6,http://112.27.235.94:8000/hls/7/index.m3u8
CCTV6,http://39.164.138.145:8899/hls/6/index.m3u8
CCTV6,http://39.164.164.132:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://39.152.227.215:808/hls/4/index.m3u8
CCTV6,http://183.221.211.20:808/hls/6/index.m3u8
CCTV6,http://112.255.253.148:9001/hls/7/index.m3u8
CCTV6,http://221.7.175.127:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://125.40.199.223:8092/hls/6/index.m3u8
CCTV6,http://106.46.169.202:9000/hls/6/index.m3u8
CCTV6,http://61.182.89.14:808/hls/6/index.m3u8
CCTV6,http://111.43.126.240:7777/hls/19/index.m3u8
CCTV6,http://122.114.131.154:4018/hls/6/index.m3u8
CCTV6,http://61.163.179.201:808/hls/6/index.m3u8
CCTV6,http://113.200.114.168:20000/hls/6/index.m3u8
CCTV6,http://115.150.63.77:9902/tsfile/live/0001_7.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://221.11.56.114:8888/hls/6/index.m3u8
CCTV6,http://61.138.82.196:808/hls/6/index.m3u8
CCTV6,http://122.226.23.150:8888/hls/6/index.m3u8
CCTV6,http://1.24.39.180:808/hls/6/index.m3u8
CCTV6,http://221.14.142.118:9003/hls/6/index.m3u8
CCTV6,http://1.31.14.70:54321/hls/8/index.m3u8
CCTV6,http://122.114.131.154:4021/hls/6/index.m3u8
CCTV6,http://171.117.87.9:9003/hls/7/index.m3u8
CCTV6,http://122.114.131.154:4000/hls/6/index.m3u8
CCTV6,http://171.117.226.241:9003/hls/7/index.m3u8
CCTV6,http://59.174.163.252:7777/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://122.114.131.154:4007/hls/6/index.m3u8
CCTV6,http://219.139.124.61:8089/hls/6/index.m3u8
CCTV6,http://182.150.31.44:808/hls/6/index.m3u8
CCTV6,http://183.129.211.142:808/hls/6/index.m3u8
CCTV6,http://27.129.145.110:4433/hls/6/index.m3u8
CCTV6,http://59.174.117.160:7777/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://219.140.4.193:7777/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://59.174.116.246:7777/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://120.196.235.42:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://219.140.6.129:7777/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://59.174.119.165:7777/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://222.85.198.92:8000/hls/6/index.m3u8
CCTV6,http://39.105.190.112:8009/hls/6/index.m3u8
CCTV6,http://171.217.136.128:10001/hls/6/index.m3u8
CCTV6,http://221.232.196.166:7777/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://221.232.196.192:7777/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://122.114.131.154:4001/hls/6/index.m3u8
CCTV6,http://61.240.150.5:81/hls/6/index.m3u8
CCTV6,http://106.44.226.206:88/hls/6/index.m3u8
CCTV6,http://124.88.238.50:81/hls/7/index.m3u8
CCTV6,http://124.88.238.50:82/hls/7/index.m3u8
CCTV6,http://221.232.196.240:7777/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://120.70.60.179:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://120.198.95.220:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&down=1
CCTV6,http://61.184.46.85:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://119.36.6.89:1111/hls/6/index.m3u8
CCTV6,http://124.93.18.132:81/hls/6/index.m3u8
CCTV6,http://124.93.18.133:81/hls/6/index.m3u8
CCTV6,http://124.93.18.236:81/hls/6/index.m3u8
CCTV6,http://124.93.18.134:81/hls/6/index.m3u8
CCTV6,http://180.165.12.42:50001/tsfile/live/0001_6.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://59.45.161.118:8877/hls/6/index.m3u8
CCTV6,http://124.93.18.135:81/hls/6/index.m3u8
CCTV6,http://116.228.170.214:888/hls/7/index.m3u8
CCTV6,http://180.173.154.233:7777/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://101.95.21.250:10081/hls/6/index.m3u8
CCTV6,http://59.175.155.147:7777/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://221.226.67.66:8199/hls/6/index.m3u8
CCTV6,http://112.99.195.122:65000/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://221.232.199.156:7777/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://221.232.198.212:7777/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://59.175.155.185:7777/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://123.14.92.33:9003/hls/6/index.m3u8
CCTV6,http://112.123.243.37:50085/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://171.127.97.162:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://219.144.157.62:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://112.27.235.94:8000/hls/8/index.m3u8
CCTV7,http://120.224.84.170:8085/hls/7/index.m3u8
CCTV7,http://39.164.164.132:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://39.164.138.145:8899/hls/7/index.m3u8
CCTV7,http://116.228.170.214:888/hls/8/index.m3u8
CCTV7,http://183.221.211.20:808/hls/7/index.m3u8
CCTV7,http://125.40.199.223:8092/hls/7/index.m3u8
CCTV7,http://111.43.126.240:7777/hls/20/index.m3u8
CCTV7,http://122.114.131.154:4000/hls/7/index.m3u8
CCTV7,http://125.42.148.11:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://61.163.179.201:808/hls/7/index.m3u8
CCTV7,http://221.7.175.127:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://122.114.131.154:4018/hls/7/index.m3u8
CCTV7,http://112.255.253.148:9001/hls/8/index.m3u8
CCTV7,http://122.114.131.154:4021/hls/7/index.m3u8
CCTV7,http://171.117.226.241:9003/hls/8/index.m3u8
CCTV7,http://61.182.89.14:808/hls/7/index.m3u8
CCTV7,http://119.166.230.171:8082/hls/7/index.m3u8
CCTV7,http://1.24.39.180:808/hls/7/index.m3u8
CCTV7,http://222.85.198.92:8000/hls/7/index.m3u8
CCTV7,http://59.174.116.246:7777/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://122.114.131.154:4007/hls/7/index.m3u8
CCTV7,http://113.200.114.168:20000/hls/7/index.m3u8
CCTV7,http://61.138.82.196:808/hls/7/index.m3u8
CCTV7,http://122.226.23.150:8888/hls/7/index.m3u8
CCTV7,http://221.232.198.212:7777/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://221.11.56.114:8888/hls/7/index.m3u8
CCTV7,http://1.31.14.70:54321/hls/9/index.m3u8
CCTV7,http://119.166.226.162:8082/hls/7/index.m3u8
CCTV7,http://61.240.150.5:81/hls/7/index.m3u8
CCTV7,http://180.173.154.233:7777/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://219.140.4.193:7777/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://221.14.142.118:9003/hls/7/index.m3u8
CCTV7,http://115.150.63.77:9902/tsfile/live/0001_8.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://221.226.67.66:8199/hls/7/index.m3u8
CCTV7,http://221.232.196.240:7777/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://120.196.235.42:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://27.129.145.110:4433/hls/7/index.m3u8
CCTV7,http://59.175.155.147:7777/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://106.46.169.202:9000/hls/7/index.m3u8
CCTV7,http://219.139.124.61:8089/hls/7/index.m3u8
CCTV7,http://39.105.190.112:8009/hls/7/index.m3u8
CCTV7,http://122.114.131.154:4001/hls/7/index.m3u8
CCTV7,http://221.232.199.156:7777/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://182.150.31.44:808/hls/7/index.m3u8
CCTV7,http://124.88.238.50:81/hls/7/index.m3u8
CCTV7,http://124.88.238.50:82/hls/7/index.m3u8
CCTV7,http://120.198.95.220:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&down=1
CCTV7,http://120.70.60.179:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://61.184.46.85:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://112.99.195.122:65000/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://59.174.119.165:7777/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://119.36.6.89:1111/hls/7/index.m3u8
CCTV7,http://221.232.196.166:7777/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://221.232.196.192:7777/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://124.93.18.236:81/hls/7/index.m3u8
CCTV7,http://59.45.161.118:8877/hls/7/index.m3u8
CCTV7,http://106.44.226.206:88/hls/7/index.m3u8
CCTV7,http://124.93.18.133:81/hls/7/index.m3u8
CCTV7,http://124.93.18.132:81/hls/7/index.m3u8
CCTV7,http://124.93.18.134:81/hls/7/index.m3u8
CCTV7,http://101.95.21.250:10081/hls/7/index.m3u8
CCTV7,http://180.165.12.42:50001/tsfile/live/0001_7.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://219.140.6.129:7777/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://171.217.136.128:10001/hls/7/index.m3u8
CCTV7,http://171.117.87.9:9003/hls/8/index.m3u8
CCTV7,http://112.123.243.37:50085/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://124.93.18.135:81/hls/7/index.m3u8
CCTV7,http://59.174.117.160:7777/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://123.14.92.33:9003/hls/7/index.m3u8
CCTV7,http://59.175.155.185:7777/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://219.144.157.62:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://59.174.163.252:7777/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://171.127.97.162:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://112.27.235.94:8000/hls/9/index.m3u8
CCTV8,http://39.164.138.145:8899/hls/8/index.m3u8
CCTV8,http://39.164.164.132:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://116.228.170.214:888/hls/9/index.m3u8
CCTV8,http://183.221.211.20:808/hls/8/index.m3u8
CCTV8,http://111.43.126.240:7777/hls/21/index.m3u8
CCTV8,http://221.226.67.66:8199/hls/8/index.m3u8
CCTV8,http://112.255.253.148:9001/hls/9/index.m3u8
CCTV8,http://125.40.199.223:8092/hls/8/index.m3u8
CCTV8,http://122.114.131.154:4000/hls/8/index.m3u8
CCTV8,http://221.11.56.114:8888/hls/8/index.m3u8
CCTV8,http://221.7.175.127:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://180.165.12.42:50001/tsfile/live/0001_8.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://123.14.92.33:9003/hls/8/index.m3u8
CCTV8,http://61.163.179.201:808/hls/8/index.m3u8
CCTV8,http://219.140.4.193:7777/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://122.114.131.154:4007/hls/8/index.m3u8
CCTV8,http://59.175.155.185:7777/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://61.182.89.14:808/hls/8/index.m3u8
CCTV8,http://113.200.114.168:20000/hls/8/index.m3u8
CCTV8,http://61.240.150.5:81/hls/8/index.m3u8
CCTV8,http://122.114.131.154:4018/hls/8/index.m3u8
CCTV8,http://61.138.82.196:808/hls/8/index.m3u8
CCTV8,http://122.114.131.154:4021/hls/8/index.m3u8
CCTV8,http://120.196.235.42:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://1.24.39.180:808/hls/8/index.m3u8
CCTV8,http://219.139.124.61:8089/hls/8/index.m3u8
CCTV8,http://59.174.116.246:7777/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://171.117.226.241:9003/hls/9/index.m3u8
CCTV8,http://221.232.196.166:7777/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://122.226.23.150:8888/hls/8/index.m3u8
CCTV8,http://182.150.31.44:808/hls/8/index.m3u8
CCTV8,http://106.44.226.206:88/hls/8/index.m3u8
CCTV8,http://59.45.161.118:8877/hls/8/index.m3u8
CCTV8,http://59.174.119.165:7777/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://39.105.190.112:8009/hls/8/index.m3u8
CCTV8,http://221.232.196.192:7777/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://171.217.136.128:10001/hls/8/index.m3u8
CCTV8,http://124.88.238.50:82/hls/8/index.m3u8
CCTV8,http://124.88.238.50:81/hls/8/index.m3u8
CCTV8,http://120.198.95.220:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&down=1
CCTV8,http://120.70.60.179:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://112.99.195.122:65000/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://59.174.163.252:7777/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://61.184.46.85:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://219.140.6.129:7777/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://122.114.131.154:4001/hls/8/index.m3u8
CCTV8,http://112.123.243.37:50085/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://119.36.6.89:1111/hls/8/index.m3u8
CCTV8,http://101.95.21.250:10081/hls/8/index.m3u8
CCTV8,http://183.129.211.142:808/hls/2/index.m3u8
CCTV8,http://221.232.199.156:7777/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://124.93.18.133:81/hls/8/index.m3u8
CCTV8,http://124.93.18.134:81/hls/8/index.m3u8
CCTV8,http://221.14.142.118:9003/hls/8/index.m3u8
CCTV8,http://124.93.18.132:81/hls/8/index.m3u8
CCTV8,http://124.93.18.135:81/hls/8/index.m3u8
CCTV8,http://221.232.198.212:7777/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://124.93.18.236:81/hls/8/index.m3u8
CCTV8,http://106.46.169.202:9000/hls/8/index.m3u8
CCTV8,http://180.173.154.233:7777/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://1.31.14.70:54321/hls/14/index.m3u8
CCTV8,http://219.144.157.62:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://115.150.63.77:9902/tsfile/live/0001_9.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://27.129.145.110:4433/hls/8/index.m3u8
CCTV8,http://171.117.87.9:9003/hls/9/index.m3u8
CCTV8,http://59.175.155.147:7777/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://39.164.164.132:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://39.164.138.145:8899/hls/9/index.m3u8
CCTV9,http://112.27.235.94:8000/hls/10/index.m3u8
CCTV9,http://116.228.170.214:888/hls/10/index.m3u8
CCTV9,http://183.221.211.20:808/hls/9/index.m3u8
CCTV9,http://221.226.67.66:8199/hls/9/index.m3u8
CCTV9,http://101.95.21.250:10081/hls/9/index.m3u8
CCTV9,http://112.123.243.37:50085/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://125.42.148.11:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://122.114.131.154:4000/hls/9/index.m3u8
CCTV9,http://61.163.179.201:808/hls/9/index.m3u8
CCTV9,http://113.200.114.168:20000/hls/9/index.m3u8
CCTV9,http://221.14.142.118:9003/hls/9/index.m3u8
CCTV9,http://221.7.175.127:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://180.173.154.233:7777/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://122.114.131.154:4021/hls/9/index.m3u8
CCTV9,http://112.255.253.148:9001/hls/10/index.m3u8
CCTV9,http://119.166.230.171:8082/hls/9/index.m3u8
CCTV9,http://171.117.87.9:9003/hls/10/index.m3u8
CCTV9,http://125.40.199.223:8092/hls/9/index.m3u8
CCTV9,http://171.117.226.241:9003/hls/10/index.m3u8
CCTV9,http://122.114.131.154:4007/hls/9/index.m3u8
CCTV9,http://119.166.226.162:8082/hls/9/index.m3u8
CCTV9,http://1.24.39.180:808/hls/9/index.m3u8
CCTV9,http://1.31.14.70:54321/hls/10/index.m3u8
CCTV9,http://61.138.82.196:808/hls/9/index.m3u8
CCTV9,http://221.11.56.114:8888/hls/9/index.m3u8
CCTV9,http://120.196.235.42:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://122.226.23.150:8888/hls/9/index.m3u8
CCTV9,http://221.232.196.166:7777/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://144.52.161.141:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://182.150.31.44:808/hls/9/index.m3u8
CCTV9,http://219.140.4.193:7777/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://59.174.119.165:7777/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://221.232.199.156:7777/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://106.46.169.202:9000/hls/9/index.m3u8
CCTV9,http://115.150.63.77:9902/tsfile/live/0001_10.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://39.105.190.112:8009/hls/9/index.m3u8
CCTV9,http://59.45.161.118:8877/hls/9/index.m3u8
CCTV9,http://61.240.150.5:81/hls/9/index.m3u8
CCTV9,http://122.114.131.154:4001/hls/9/index.m3u8
CCTV9,http://59.174.117.160:7777/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://122.114.131.154:4018/hls/9/index.m3u8
CCTV9,http://120.70.60.179:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://112.99.195.122:65000/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://120.198.95.220:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&down=1
CCTV9,http://61.184.46.85:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://119.36.6.89:1111/hls/9/index.m3u8
CCTV9,http://59.175.155.185:7777/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://180.165.12.42:50001/tsfile/live/0001_9.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://124.93.18.135:81/hls/9/index.m3u8
CCTV9,http://221.232.196.240:7777/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://124.93.18.236:81/hls/9/index.m3u8
CCTV9,http://124.93.18.132:81/hls/9/index.m3u8
CCTV9,http://124.93.18.134:81/hls/9/index.m3u8
CCTV9,http://171.217.136.128:10001/hls/9/index.m3u8
CCTV9,http://124.93.18.133:81/hls/9/index.m3u8
CCTV9,http://221.232.198.212:7777/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://111.43.126.240:7777/hls/22/index.m3u8
CCTV9,http://219.140.6.129:7777/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://106.44.226.206:88/hls/9/index.m3u8
CCTV9,http://27.129.145.110:4433/hls/9/index.m3u8
CCTV9,http://123.14.92.33:9003/hls/9/index.m3u8
CCTV9,http://171.127.97.162:85/tsfile/live/0009_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://59.174.163.252:7777/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://219.144.157.62:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://112.27.235.94:8000/hls/11/index.m3u8
CCTV10,http://39.164.138.145:8899/hls/10/index.m3u8
CCTV10,http://39.164.164.132:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://116.228.170.214:888/hls/11/index.m3u8
CCTV10,http://180.173.154.233:7777/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://111.43.126.240:7777/hls/23/index.m3u8
